"STID","Seq","Part.Seq","Group","ID","Treatment","Quarter","Year","Distribution","AgeEnroll","AgeSurvey","Gender","PhysicalStatus","Language","ZIP","Race","ChildrenInHome","MaritalStatus","KLSDetermination","timeToExpunge","cenExpungeTime","expunge","Recid","total_benefits","total_wages","total_income","Unemployed","local_unemploy","address_change","late_payments","AQuarter","AQID2","AQID3","AQID4","AQID5","AQID11","AQID12","AQID13","BQuarter","BQID1","BQID2","BQID3","BQID4","BQID5","BQID6","BQID7","BQID8","CQuarter","CQID1","CQID2","CQID3","CQID4","CQID5","CQID6","DQuarter","DQID1","DQID2","DQID3","DQID4","DQID5","DQID6","DQID7","DQID8","EQuarter","EQID1","EQID2","EQID3","EQID4","EQID5","EQID6","pstudy_income","pstudy_wages","pstudy_benefits","pstudy_unemploy","FilingStatus","Dependents","FedAdjGrossIncome","Part","white","Female","Disabled","logIncome","pstudy_logIncome","MissedRent","FullTime","HouseSize","JobSat","JobApply","JobDeter","Homeless","Moved","MovedUtility","HouseSat","MoveAttempt","MoveDeter","LifeSat","Married","dependent","pstudy_employed","LessHighSchool","HighSchool","SomeCollege","College","income_lag","unemploy_lag","fullTime_lag","LifeComp","ps_mRent","ps_fullTime","ps_jobApply","ps_jobDeter","ps_moved","ps_moveAttempt","ps_moveDeter"
"KSSTID0007",2,"1007-2",2,1007,1,"2020Q2",2020,2,51,NA,"Female","Physical Disabilities","English","66208","Hispanic",0,"Divorced","no",1748,730,0,0,0,2443.36,2443.36,0,8.7,0,0,"2020Q1",NA,NA,NA,NA,NA,NA,NA,"2020Q1",5,0,1,1,NA,NA,1,1,"2020Q2",1,"1",4,2,2,4,"2020Q2",4,5,2,6,5,"2",2,2,"2020Q2",9,7,10,5,5,6,2734.64,2734.64,0,3.11,NA,NA,NA,7,0,1,1,7.80153860895298,7.9141206911378,NA,0,NA,2,1,1,NA,1,1,NA,0,0,7,NA,0,1,0,0,0,1,8.69209562780589,0,1,-0.867397204673073,0,1,1,1,1,0,0
"KSSTID0007",3,"1007-3",2,1007,1,"2020Q3",2020,3,51,52,"Female","Physical Disabilities","English","66208","Hispanic",0,"Divorced","no",1748,730,0,0,0,3115.63,3115.63,0,5.3,0,0,"2020Q2",2,2,2,2,1,2,4,"2020Q3",1,1,3,0,2,4,0,0,"2020Q3",1,"1",5,2,2,3,"2020Q3",4,5,2,6,2,"3",1,3,"2020Q3",7,8,4,6,4,NA,2734.64,2734.64,0,3.11,NA,NA,NA,7,0,1,1,8.04450756883954,7.9141206911378,NA,0,2,3,1,1,0,0,0,4,0,0,8,NA,0,1,0,0,0,1,7.80153860895298,0,0,NA,0,1,1,1,1,0,0
"KSSTID0007",4,"1007-4",2,1007,1,"2020Q4",2020,4,51,52,"Female","Physical Disabilities","English","66208","Hispanic",0,"Divorced","no",1748,730,0,0,127,9956.25,10083.25,0,3.566666667,0,0,"2020Q3",2,2,2,2,1,2,3,"2020Q4",2,1,1,0,2,4,0,0,"2020Q4",2,"2",5,2,2,5,"2020Q4",1,1,6,6,3,"2",1,3,"2020Q4",2,9,7,9,9,NA,2734.64,2734.64,0,3.11,NA,NA,NA,7,0,1,1,9.21873007974981,7.9141206911378,NA,1,2,3,0,0,0,0,0,3,0,0,9,NA,0,1,0,0,0,1,8.04450756883954,0,0,NA,0,1,1,1,1,0,0
"KSSTID0007",5,"1007-5",2,1007,1,"2021Q1",2021,5,51,52,"Female","Physical Disabilities","English","66208","Hispanic",0,"Divorced","no",1748,730,0,0,0,8400,8400,0,3.333333333,0,0,"2021Q1",2,2,2,2,1,2,4,"2021Q1",1,1,3,0,2,4,0,0,"2021Q1",2,"2",4,2,2,4,"2021Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q1",4,6,6,6,4,NA,2734.64,2734.64,0,3.11,NA,NA,NA,7,0,1,1,9.03610602536485,7.9141206911378,NA,NA,2,NA,0,0,0,0,0,4,0,0,6,NA,0,1,0,0,0,1,9.21873007974981,0,1,NA,0,1,1,1,1,0,0
"KSSTID0007",6,"1007-6",2,1007,1,"2021Q2",2021,6,51,53,"Female","Physical Disabilities","English","66208","Hispanic",0,"Divorced","no",1748,730,0,0,0,11537.59,11537.59,0,3.033333333,0,0,"2021Q2",2,1,0,2,2,2,4,"2021Q2",3,0,1,3,2,4,3,3,"2021Q2",2,"2",4,2,2,4,"2021Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q3",10,11,11,10,10,10,2734.64,2734.64,0,3.11,NA,NA,NA,7,0,1,1,9.35345234888822,7.9141206911378,0,NA,NA,NA,0,0,0,1,1,4,0,0,11,NA,0,1,0,0,0,1,9.03610602536485,0,NA,-3.04637155886132,0,1,1,1,1,0,0
"KSSTID0008",1,"1008-1",2,1008,0,"2019Q4",2019,1,46,46,"Male","Physical Disabilities","English","67210","White",0,"Separated","no",1582,730,0,0,0,0,0,1,2.966666667,0,0,"2019Q4",2,3,0,2,2,1,2,"2019Q4",1,1,3,1,NA,NA,1,1,"2019Q4",2,"1",4,2,2,2,"2020Q1",4,5,2,6,1,"1",2,3,"2020Q1",3,4,2,2,2,1,0,0,0,4.12,NA,NA,NA,8,1,0,1,0,0,0,0,2,3,0,1,0,1,1,2,0,0,4,NA,0,NA,0,0,0,0,0,1,0,3.13795322630237,0,0,0,1,1,0,0
"KSSTID0008",2,"1008-2",2,1008,0,"2020Q2",2020,2,46,46,"Male","Physical Disabilities","English","67210","White",0,"Separated","no",1582,730,0,0,0,0,0,1,14.46666667,0,0,"2020Q1",2,2,2,2,1,1,3,"2020Q1",1,1,4,1,NA,NA,1,1,"2020Q2",2,"2",5,2,2,2,"2020Q2",4,5,2,6,1,"1",2,1,"2020Q2",4,4,3,2,2,2,0,0,0,4.12,NA,NA,NA,8,1,0,1,0,0,0,0,2,1,0,0,0,1,1,3,0,0,4,NA,0,NA,0,0,0,0,0,1,0,2.66296404526357,0,0,0,1,1,0,0
"KSSTID0008",3,"1008-3",2,1008,0,"2020Q3",2020,3,46,46,"Male","Physical Disabilities","English","67210","White",0,"Separated","no",1582,730,0,0,0,0,0,1,9.1,0,0,"2020Q2",2,1,0,2,2,1,3,"2020Q3",1,0,2,0,2,4,0,0,"2020Q3",2,"2",5,2,2,2,"2020Q3",4,5,2,6,0,"1",1,2,"2020Q3",6,4,3,8,8,1,0,0,0,4.12,NA,NA,NA,8,1,0,1,0,0,0,0,1,2,0,0,0,0,0,3,0,0,4,NA,0,NA,0,0,0,0,0,1,0,1.61396926942614,0,0,0,1,1,0,0
"KSSTID0008",4,"1008-4",2,1008,0,"2020Q4",2020,4,46,47,"Male","Physical Disabilities","English","67210","White",0,"Separated","no",1582,730,0,0,0,0,0,1,6.533333333,0,0,"2020Q3",2,1,0,2,2,2,2,"2020Q4",1,0,3,0,2,4,0,0,"2020Q4",1,"1",5,2,2,2,"2020Q4",4,5,2,6,0,"0",2,1,"2020Q4",2,2,2,9,3,1,0,0,0,4.12,NA,NA,NA,8,1,0,1,0,0,0,0,1,1,1,1,0,0,0,2,0,0,2,NA,0,NA,0,0,0,0,0,1,0,2.61699851719934,0,0,0,1,1,0,0
"KSSTID0008",5,"1008-5",2,1008,0,"2021Q1",2021,5,46,47,"Male","Physical Disabilities","English","67210","White",0,"Separated","no",1582,730,0,0,0,0,0,1,5.7,0,0,"2021Q1",2,1,1,1,2,1,2,"2021Q1",1,0,3,0,2,4,0,0,"2021Q1",1,"1",5,2,2,2,"2021Q1",4,5,2,6,0,"1",2,3,"2021Q1",1,0,2,0,1,1,0,0,0,4.12,NA,NA,NA,8,1,0,1,0,0,1,0,1,3,1,1,0,0,0,2,0,0,0,NA,0,NA,0,0,0,0,0,1,0,4.5420349161339,0,0,0,1,1,0,0
"KSSTID0008",6,"1008-6",2,1008,0,"2021Q2",2021,6,46,47,"Male","Physical Disabilities","English","67210","White",0,"Separated","no",1582,730,0,0,0,0,0,1,5.066666667,0,0,"2021Q2",1,2,2,2,1,2,1,"2021Q2",1,0,2,1,2,4,1,1,"2021Q2",1,"1",5,2,2,3,"2021Q2",4,5,2,6,1,"1",2,3,"2021Q3",8,8,7,8,10,4,0,0,0,4.12,NA,NA,NA,8,1,0,1,0,0,NA,0,1,3,1,1,1,1,1,1,0,0,8,NA,0,NA,0,0,0,0,0,1,0,-0.450996806048212,0,0,0,1,1,0,0
"KSSTID0009",1,"1002-1",3,1002,1,"2020Q1",2020,1,31,31,"Female","No Disabilities","English","67216","White",1,"Divorced","yes",290,290,0,0,2099.3688,0,2099.3688,1,3.7,0,0,"2019Q4",2,2,2,2,1,2,3,"2019Q4",1,4,3,1,NA,NA,1,1,"2020Q1",1,"1",5,2,1,4,"2020Q1",5,5,6,6,1,"1",1,1,"2020Q1",7,9,10,10,4,1,2780.36,2780.36,0,4.12,0,2,"2,811.00",9,1,1,0,7.64986822733991,7.93069529569425,0,0,5,1,1,1,0,1,1,3,0,1,9,0,1,0,0,1,0,0,7.93069529569425,0,0,-1.10526666589835,0,0,1,1,1,0,1
"KSSTID0009",2,"1002-2",3,1002,1,"2020Q2",2020,2,31,31,"Female","No Disabilities","English","67216","White",1,"Divorced","yes",290,290,0,0,0,0,0,1,14.46666667,0,0,"2020Q1",2,2,2,2,1,1,3,"2020Q2",1,4,3,1,NA,NA,1,1,"2020Q2",1,"1",5,1,1,5,"2020Q2",2,5,6,6,1,"1",2,2,"2020Q2",8,9,10,4,5,1,2780.36,2780.36,0,4.12,0,2,"2,811.00",9,1,1,0,0,7.93069529569425,0,0,5,2,1,1,0,1,1,3,1,1,9,0,1,0,0,1,0,0,7.64986822733991,1,0,-0.319120379190358,0,0,1,1,1,0,1
"KSSTID0009",3,"1002-3",3,1002,1,"2020Q3",2020,3,31,32,"Female","No Disabilities","English","67216","White",1,"Divorced","yes",290,290,1,0,0,0,0,1,9.1,0,0,"2020Q3",2,1,0,2,4,1,2,"2020Q3",1,4,3,0,2,4,0,0,"2020Q3",1,"2",2,2,2,2,"2020Q3",1,1,6,6,1,"1",2,4,"2020Q3",10,10,10,3,9,1,2780.36,2780.36,0,4.12,0,2,"2,811.00",9,1,1,0,0,7.93069529569425,0,1,5,4,1,0,0,0,0,2,0,0,10,0,1,0,0,1,0,0,0,1,0,-0.612078788741207,0,0,1,1,1,0,1
"KSSTID0009",4,"1002-4",3,1002,1,"2020Q4",2020,4,31,32,"Female","No Disabilities","English","67216","White",1,"Divorced","yes",290,290,1,0,0,3357.05,3357.05,0,6.533333333,0,0,"2020Q4",2,1,0,2,2,1,3,"2020Q4",1,4,3,0,2,4,0,0,"2020Q4",1,"2",1,2,2,3,"2020Q4",1,2,6,6,3,"4",1,2,"2021Q1",9,9,10,1,9,1,2780.36,2780.36,0,4.12,0,2,"2,811.00",9,1,1,0,8.119115727342,7.93069529569425,0,0,5,2,1,0,0,0,0,3,0,0,9,0,1,0,0,1,0,0,0,1,1,0.0817829951138404,0,0,1,1,1,0,1
"KSSTID0009",5,"1002-5",3,1002,1,"2021Q1",2021,5,31,32,"Female","No Disabilities","English","67216","White",1,"Divorced","yes",290,290,1,0,0,4625.25,4625.25,0,5.7,0,0,"2021Q1",2,1,1,2,2,1,3,"2021Q1",1,5,3,0,2,4,0,0,"2021Q1",2,"2",3,1,2,3,"2021Q1",1,1,6,6,4,"1",2,4,"2021Q2",9,9,9,0,5,1,2780.36,2780.36,0,4.12,0,2,"20,409.00",9,1,1,0,8.43950188370037,7.93069529569425,1,1,6,4,0,0,0,0,0,3,1,0,9,0,1,0,0,1,0,0,8.119115727342,0,0,0.288161908924722,0,0,1,1,1,0,1
"KSSTID0009",6,"1002-6",3,1002,1,"2021Q2",2021,6,31,33,"Female","No Disabilities","English","67216","White",1,"Divorced","yes",290,290,1,0,0,6658.75,6658.75,0,5.066666667,1,0,"2021Q2",2,1,0,2,2,2,4,"2021Q2",1,4,3,1,2,4,0,0,"2021Q2",1,"2",3,1,2,3,"2021Q3",1,1,6,6,4,"3",2,4,"2021Q3",10,10,10,11,2,10,2780.36,2780.36,0,4.12,0,2,"20,409.00",9,1,1,0,8.80383722529235,7.93069529569425,0,1,5,4,1,0,0,1,1,4,1,0,10,0,1,0,0,1,0,0,8.43950188370037,0,1,-3.09569943339186,0,0,1,1,1,0,1
"KSSTID0010",1,"1004-1",3,1004,1,"2020Q1",2020,1,40,40,"Female","Physical Disabilities","English","66605","White",3,"Divorced","no",1727,730,0,0,0,0,0,1,3.7,0,0,"2019Q4",2,1,0,2,1,1,4,"2019Q4",1,3,2,2,2,4,0,0,"2020Q1",2,"2",5,1,1,5,"2020Q1",4,5,2,6,2,"0",2,4,"2020Q1",7,7,8,6,8,10,0,0,0,3.91,NA,NA,NA,10,1,1,1,0,0,0,0,4,4,0,0,0,1,1,4,1,1,7,NA,1,1,0,1,0,0,0,1,0,-0.655446500399196,0,0,0,0,1,1,1
"KSSTID0010",2,"1004-2",3,1004,1,"2020Q2",2020,2,40,40,"Female","Physical Disabilities","English","66605","White",3,"Divorced","no",1727,730,0,0,0,0,0,1,9.933333333,0,0,"2020Q1",2,1,0,2,1,2,4,"2020Q2",1,4,2,2,2,4,1,1,"2020Q2",2,"2",1,2,1,1,"2020Q2",4,5,2,6,0,"0",2,4,"2020Q2",8,9,8,7,5,9,0,0,0,3.91,NA,NA,NA,10,1,1,1,0,0,0,0,5,4,0,0,0,1,1,4,0,1,9,NA,1,1,0,1,0,0,0,1,0,-1.35121694785468,0,0,0,0,1,1,1
"KSSTID0010",3,"1004-3",3,1004,1,"2020Q3",2020,3,40,40,"Female","Physical Disabilities","English","66605","White",3,"Divorced","no",1727,730,0,0,0,0,0,1,6.1,0,0,"2020Q3",2,1,0,2,1,2,4,"2020Q3",1,3,2,0,2,4,0,0,"2020Q3",2,"2",3,2,1,1,"2020Q3",4,5,2,6,0,"0",2,4,"2020Q3",7,7,8,8,8,7,0,0,0,3.91,NA,NA,NA,10,1,1,1,0,0,0,0,4,4,0,0,0,0,0,4,0,1,7,NA,1,1,0,1,0,0,0,1,0,-0.637573219671063,0,0,0,0,1,1,1
"KSSTID0010",4,"1004-4",3,1004,1,"2020Q4",2020,4,40,41,"Female","Physical Disabilities","English","66605","White",3,"Divorced","no",1727,730,0,0,0,0,0,1,4.366666667,0,0,"2020Q4",2,1,0,2,1,2,4,"2020Q4",1,3,2,0,2,4,0,0,"2020Q4",2,"2",5,2,1,5,"2020Q4",5,5,6,5,0,"0",2,4,"2021Q1",8,8,8,8,4,8,0,0,0,3.91,NA,NA,NA,10,1,1,1,0,0,0,0,4,4,0,0,0,0,0,4,0,1,8,NA,1,1,0,1,0,0,0,1,0,-1.24645312582198,0,0,0,0,1,1,1
"KSSTID0010",5,"1004-5",3,1004,1,"2021Q1",2021,5,40,41,"Female","Physical Disabilities","English","66605","White",3,"Divorced","no",1727,730,0,0,0,0,0,1,4.066666667,0,0,"2021Q1",2,1,0,2,1,2,4,"2021Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q1",2,"2",1,2,2,1,"2021Q1",4,5,2,6,0,"0",2,4,"2021Q2",9,9,8,4,8,1,0,0,0,3.91,0,3,"0",10,1,1,1,0,0,0,0,NA,4,0,0,0,NA,NA,4,0,0,9,0,1,1,0,1,0,0,0,1,0,-0.087321122262925,0,0,0,0,1,1,1
"KSSTID0010",6,"1004-6",3,1004,1,"2021Q2",2021,6,40,41,"Female","Physical Disabilities","English","66605","White",3,"Divorced","no",1727,730,0,0,0,0,0,1,3.533333333,0,0,"2021Q2",2,1,0,2,1,2,4,"2021Q2",1,3,2,0,2,4,0,0,"2021Q2",2,"2",1,2,2,1,"2021Q3",4,5,2,6,0,"0",2,4,"2021Q3",9,10,10,10,4,9,0,0,0,3.91,0,3,"0",10,1,1,1,0,0,0,0,4,4,0,0,0,0,0,4,0,0,10,0,1,1,0,1,0,0,0,1,0,-2.57026055789475,0,0,0,0,1,1,1
"KSSTID0011",1,"1002-1",4,1002,0,"2020Q1",2020,1,29,29,"Female","Non-Disabled","English","66614","White",6,"Single","no",1539,730,0,0,0,0,0,1,3.883333333,0,1,"2019Q4",2,3,1,2,4,1,1,"2020Q1",2,7,4,1,NA,NA,4,1,"2020Q1",1,"1",4,2,1,4,"2020Q1",5,5,6,5,1,"1",2,1,"2020Q1",4,4,6,3,10,1,0,0,0,3.78,NA,NA,NA,11,1,1,0,0,0,1,0,6,1,1,1,0,1,1,1,0,1,4,NA,1,1,1,0,0,0,0,1,0,2.35208349131626,1,0,1,1,1,0,1
"KSSTID0011",2,"1002-2",4,1002,0,"2020Q2",2020,2,29,29,"Female","Non-Disabled","English","66614","White",6,"Single","no",1539,730,0,0,0,0,0,1,8.3,0,0,"2020Q2",2,2,2,2,1,1,3,"2020Q2",5,0,1,2,1,4,4,1,"2020Q2",1,"1",5,2,2,4,"2020Q2",5,5,6,5,0,"0",2,1,"2020Q3",1,4,1,4,4,1,0,0,0,3.78,NA,NA,NA,11,1,1,0,0,0,1,0,NA,1,1,1,0,1,1,3,0,0,4,NA,1,1,1,0,0,0,0,1,0,3.4395496971416,1,0,1,1,1,0,1
"KSSTID0011",3,"1002-3",4,1002,0,"2020Q3",2020,3,29,30,"Female","Non-Disabled","English","66614","White",6,"Single","no",1539,730,0,0,0,0,0,1,5.1,0,0,"2020Q3",2,1,0,2,4,1,2,"2020Q3",2,6,3,0,2,4,4,0,"2020Q3",1,"1",5,2,1,5,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",1,4,3,7,5,1,0,0,0,3.78,NA,NA,NA,11,1,1,0,0,0,0,NA,6,NA,1,1,0,0,0,2,0,1,4,NA,1,1,1,0,0,0,0,1,0,2.65753926268738,1,0,1,1,1,0,1
"KSSTID0011",4,"1002-4",4,1002,0,"2020Q4",2020,4,29,30,"Female","Non-Disabled","English","66614","White",6,"Single","no",1539,730,0,0,0,0,0,1,3.7,0,0,"2020Q4",2,1,0,2,1,2,4,"2020Q4",2,6,3,0,2,4,0,0,"2020Q4",1,"2",3,2,2,3,"2021Q1",5,5,6,5,0,"0",2,1,"2021Q1",0,3,2,9,7,1,0,0,0,3.78,NA,NA,NA,11,1,1,0,0,0,0,0,6,1,1,0,0,0,0,4,0,0,3,NA,1,1,1,0,0,0,0,1,NA,2.94581322751755,1,0,1,1,1,0,1
"KSSTID0011",5,"1002-5",4,1002,0,"2021Q1",2021,5,29,30,"Female","Non-Disabled","English","66614","White",6,"Single","no",1539,730,0,0,0,0,0,1,3.666666667,0,0,"2021Q1",2,1,1,2,3,1,2,"2021Q1",2,6,3,0,2,4,4,0,"2021Q1",1,"1",5,1,1,5,"2021Q2",5,5,6,5,0,"0",2,1,"2021Q2",2,5,3,4,5,1,0,0,0,3.78,0,4,"15,322.00",11,1,1,0,0,0,1,0,6,1,1,1,0,0,0,2,1,1,5,0,1,1,1,0,0,0,0,1,0,2.75627293869149,1,0,1,1,1,0,1
"KSSTID0011",6,"1002-6",4,1002,0,"2021Q3",2021,6,29,30,"Female","Non-Disabled","English","66614","White",6,"Single","no",1539,730,0,0,0,0,0,1,3.3,1,0,"2021Q2",2,1,0,2,3,1,2,"2021Q2",2,6,3,0,2,4,4,0,"2021Q3",2,"1",5,2,1,5,"2021Q3",2,5,6,6,0,"0",2,1,"2021Q3",5,5,6,5,8,6,0,0,0,3.78,0,4,"15,322.00",11,1,1,0,0,0,0,0,6,1,0,1,0,0,1,2,0,1,5,0,1,1,1,0,0,0,0,1,0,1.03982635733376,1,0,1,1,1,0,1
"KSSTID0012",1,"1001-1",4,1001,0,"2020Q1",2020,1,39,39,"Male","Not Disabled","English","66439","Native",3,NA,"no",1720,730,0,0,0,5703.31,5703.31,0,4.266666667,0,0,"2019Q4",2,3,0,2,2,2,4,"2020Q1",5,0,1,0,2,4,0,0,"2020Q1",1,"1",1,1,2,3,"2020Q1",1,1,6,6,4,"2",2,2,"2020Q1",5,6,7,6,7,9,3587.07,3270.94,316.13,4.43,1,3,"27,245.00",12,0,0,0,8.64897730844343,8.18536973246441,0,1,NA,2,1,1,0,0,0,4,1,0,6,1,1,1,0,1,0,0,8.18536973246441,0,0,0.166261492713758,0,1,1,1,0,1,0
"KSSTID0012",2,"1001-2",4,1001,0,"2020Q2",2020,2,39,39,"Male","Not Disabled","English","66439","Native",3,NA,"no",1720,730,0,0,0,5907.44,5907.44,0,8.483333333,0,0,"2020Q2",2,2,2,2,1,2,2,"2020Q2",1,4,4,0,2,4,0,0,"2020Q2",2,"1",1,2,2,4,"2020Q2",1,3,6,6,3,"2",2,3,"2020Q3",7,7,8,6,6,5,3587.07,3270.94,316.13,4.43,1,3,"27,245.00",12,0,0,0,8.68413711616587,8.18536973246441,NA,0,5,3,0,1,0,0,0,2,0,0,7,1,1,1,0,1,0,0,8.64897730844343,0,1,-0.15747030162067,0,1,1,1,0,1,0
"KSSTID0012",3,"1001-3",4,1001,0,"2020Q3",2020,3,39,39,"Male","Not Disabled","English","66439","Native",3,NA,"no",1720,730,0,0,0,5699.2,5699.2,0,5.45,0,0,"2020Q3",2,2,2,2,1,2,4,"2020Q3",1,4,3,0,2,4,0,0,"2020Q3",2,"2",5,2,2,4,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",6,7,9,5,9,8,3587.07,3270.94,316.13,4.43,1,3,"27,245.00",12,0,0,0,8.64825654092638,8.18536973246441,NA,NA,5,NA,0,0,0,0,0,4,0,0,7,1,1,1,0,1,0,0,8.68413711616587,0,0,-0.216754231036694,0,1,1,1,0,1,0
"KSSTID0012",4,"1001-4",4,1001,0,"2020Q4",2020,4,39,40,"Male","Not Disabled","English","66439","Native",3,NA,"no",1720,730,0,0,0,6137.6,6137.6,0,3.9,0,0,"2020Q4",2,1,0,2,1,2,4,"2020Q4",1,4,3,0,2,4,0,0,"2020Q4",2,"1",2,1,2,3,"2021Q1",1,1,6,6,4,"1",2,2,"2021Q1",1,1,NA,NA,1,1,3587.07,3270.94,316.13,4.43,1,3,"27,245.00",12,0,0,0,8.72235198211295,8.18536973246441,0,1,5,2,0,1,0,0,0,4,1,0,1,1,1,1,0,1,0,0,8.64825654092638,0,NA,NA,0,1,1,1,0,1,0
"KSSTID0012",5,"1001-5",4,1001,0,"2021Q1",2021,5,39,NA,"Male","Not Disabled","English","66439","Native",3,NA,"no",1720,730,0,0,0,5554,5554,0,3.85,0,0,"2021Q1",NA,NA,NA,NA,NA,NA,NA,"2021Q1",1,4,3,0,2,4,0,0,"2021Q1",2,"1",4,2,2,4,"2021Q2",1,1,6,6,1,"1",4,4,"2021Q2",7,6,8,5,8,5,3587.07,3270.94,316.13,4.43,1,3,"30,534.00",12,0,0,0,8.62245370207373,8.18536973246441,NA,1,5,4,0,1,NA,0,0,NA,0,0,6,1,1,1,0,1,0,0,8.72235198211295,0,1,0.243008912976789,0,1,1,1,0,1,0
"KSSTID0012",6,"1001-6",4,1001,0,"2021Q3",2021,6,39,40,"Male","Not Disabled","English","66439","Native",3,NA,"no",1720,730,0,0,0,6363.84,6363.84,0,3.716666667,0,0,"2021Q2",2,1,0,2,1,2,3,"2021Q2",1,4,3,0,2,4,0,0,"2021Q3",2,"1",4,2,2,3,"2021Q3",1,1,6,6,4,"1",2,1,"2021Q3",5,10,6,9,9,6,3587.07,3270.94,316.13,4.43,1,3,"30,534.00",12,0,0,0,8.75854437320501,8.18536973246441,0,1,5,1,0,1,0,0,0,3,0,0,10,1,1,1,0,1,0,0,8.62245370207373,0,1,-0.472897957472154,0,1,1,1,0,1,0
"KSSTID0013",1,"1012-1",5,1012,0,"2020Q1",2020,1,38,38,"Female","Non-Disabled","English","66030","White",1,"Married","yes",265,265,0,0,240.3,0,240.3,1,3.833333333,0,0,"2020Q1",2,2,2,2,1,2,1,"2020Q1",1,4,1,1,NA,NA,1,1,"2020Q1",2,"2",5,2,1,5,"2020Q1",1,1,6,6,5,"3",2,3,"2020Q2",10,10,10,10,2,10,3081.41,3081.41,0,3.89,NA,NA,NA,13,1,1,0,5.48604097263099,8.03346703753197,0,1,5,3,0,0,0,1,1,1,0,1,10,1,1,NA,0,0,0,0,8.03346703753197,0,0,-2.93718034142003,0,1,0,0,1,0,1
"KSSTID0013",2,"1012-2",5,1012,0,"2020Q2",2020,2,38,39,"Female","Non-Disabled","English","66030","White",1,"Married","yes",265,265,0,0,3123.9,0,3123.9,1,7.6,0,0,"2020Q2",2,2,2,2,1,1,1,"2020Q2",1,3,1,1,NA,NA,1,1,"2020Q2",2,"1",5,2,1,5,"2020Q3",1,1,6,6,4,"0",2,3,"2020Q3",10,8,10,2,9,1,3081.41,3081.41,0,3.89,NA,NA,NA,13,1,1,0,8.04715756165849,8.03346703753197,0,1,4,3,0,1,0,1,1,1,0,1,8,1,1,NA,0,0,0,0,5.48604097263099,1,1,-0.0900586028670481,0,1,0,0,1,0,1
"KSSTID0013",3,"1012-3",5,1012,0,"2020Q3",2020,3,38,39,"Female","Non-Disabled","English","66030","White",1,"Married","yes",265,265,1,0,4923.9,0,4923.9,1,5.066666667,0,0,"2020Q3",2,1,0,2,1,1,2,"2020Q3",1,2,1,0,2,4,0,0,"2020Q3",1,"1",5,1,2,5,"2020Q4",1,1,6,6,4,"2",2,4,"2020Q4",10,10,10,2,8,1,3081.41,3081.41,0,3.89,NA,NA,NA,13,1,1,0,8.50205924883152,8.03346703753197,0,1,3,4,1,1,0,0,0,2,1,0,10,1,1,NA,0,0,0,0,8.04715756165849,1,1,-0.483664484606609,0,1,0,0,1,0,1
"KSSTID0013",4,"1012-4",5,1012,0,"2021Q1",2021,4,38,NA,"Female","Non-Disabled","English","66030","White",1,"Married","yes",265,265,1,0,0,0,0,1,3.766666667,0,0,"2020Q4",NA,NA,NA,NA,NA,NA,NA,"2020Q4",1,1,3,1,2,4,0,0,"2021Q1",1,"1",4,2,1,4,"2021Q1",1,1,6,6,4,"2",1,4,"2021Q1",8,9,9,1,8,1,3081.41,3081.41,0,3.89,1,0,"95,437.00",13,1,1,0,0,8.03346703753197,NA,1,2,4,1,1,NA,1,1,NA,0,1,9,1,0,NA,0,0,0,0,8.50205924883152,1,1,0.41503023342481,0,1,0,0,1,0,1
"KSSTID0013",5,"1012-5",5,1012,0,"2021Q2",2021,5,38,39,"Female","Non-Disabled","English","66030","White",1,"Married","yes",265,265,1,0,0,0,0,1,3.233333333,0,0,"2020Q4",2,1,0,2,1,2,4,"2021Q1",1,3,3,1,2,4,0,0,"2021Q2",1,"2",1,2,2,1,"2021Q2",1,1,6,6,4,"1",2,4,"2021Q2",10,10,10,11,4,9,3081.41,3081.41,0,3.89,1,0,"95,437.00",13,1,1,0,0,8.03346703753197,0,1,4,4,1,0,0,1,1,4,0,0,10,1,0,NA,0,0,0,0,0,1,1,-2.9238527028268,0,1,0,0,1,0,1
"KSSTID0013",6,"1012-6",5,1012,0,"2021Q3",2021,6,38,40,"Female","Non-Disabled","English","66030","White",1,"Married","yes",265,265,1,0,0,0,0,1,3.2,0,0,"2021Q1",2,1,0,2,2,1,4,"2021Q3",1,3,3,0,2,4,0,0,"2021Q3",2,NA,4,2,2,2,"2021Q3",1,2,6,6,4,"1",1,3,"2021Q3",10,11,11,11,3,9,3081.41,3081.41,0,3.89,1,0,"95,437.00",13,1,1,0,0,8.03346703753197,0,0,4,3,0,NA,0,0,0,4,0,0,11,1,0,NA,0,0,0,0,0,1,1,-3.30398701080317,0,1,0,0,1,0,1
