"stid","seq","house_sat","treatment","expunge","white","female","age_enroll","income","income_lag","house_num","house_size","move_attempt","unemployed","unemploy_lag","ps_employed","local_unemploy","married","dependent","year"
"KSSTID0232",4,2,1,1,0,0,55,9.83634992330821,9.95513126052166,1,4,0,0,0,1,3.166666667,1,0,2022
"KSSTID0232",5,2,1,1,0,0,55,9.17918814090094,9.83634992330821,1,3,0,0,0,1,2.8,1,0,2022
"KSSTID0232",6,2,1,1,0,0,55,0,9.17918814090094,1,2,0,1,0,1,3.366666667,1,0,2023
"KSSTID0233",1,3,1,0,0,0,35,0,0,1,3,0,1,1,1,2.55,1,1,2021
"KSSTID0233",2,3,1,1,0,0,35,0,0,2,3,0,1,1,1,2.916666667,1,1,2022
"KSSTID0233",3,2,1,1,0,0,35,0,0,2,2,,1,1,1,2.716666667,1,1,2022
"KSSTID0233",4,,1,1,0,0,35,0,0,2,6,,1,1,1,3.083333333,1,1,2022
"KSSTID0233",5,,1,1,0,0,35,0,0,0,2,,1,1,1,2.583333333,1,1,2022
"KSSTID0233",6,,1,1,0,0,35,0,0,5,3,,1,1,1,3.083333333,1,1,2023
"KSSTID0234",1,3,1,0,0,0,32,7.83513232989385,8.24684272193693,1,2,1,0,0,0,3.066666667,1,1,2021
"KSSTID0234",2,3,1,1,0,0,32,6.75983514890551,7.83513232989385,0,2,,0,0,0,3.366666667,1,1,2022
"KSSTID0234",3,,1,1,0,0,32,8.50538575721362,6.75983514890551,0,2,0,0,0,0,2.966666667,1,1,2022
"KSSTID0234",4,2,1,1,0,0,32,8.52108560613158,8.50538575721362,2,1,,0,0,0,3.333333333,1,1,2022
"KSSTID0234",5,,1,1,0,0,32,0,8.52108560613158,3,1,,1,0,0,2.866666667,1,1,2022
"KSSTID0234",6,,1,1,0,0,32,0,0,4,3,,1,1,0,3.266666667,1,1,2023
"KSSTID0235",1,3,0,0,1,1,29,9.14468229103201,9.04376971589713,2,2,0,0,0,0,2.188888889,0,0,2021
"KSSTID0235",2,1,0,0,1,1,29,9.01097071868039,9.14468229103201,2,2,0,0,0,0,2.733333333,0,0,2022
"KSSTID0235",3,1,0,0,1,1,29,9.15696385655814,9.01097071868039,2,2,0,0,0,0,2.633333333,0,0,2022
"KSSTID0235",4,1,0,0,1,1,29,9.17873824356487,9.15696385655814,2,2,0,0,0,0,3.3,0,0,2022
"KSSTID0235",5,1,0,0,1,1,29,8.97844866690426,9.17873824356487,2,2,0,0,0,0,2.677777778,0,0,2022
"KSSTID0235",6,1,0,0,1,1,29,0,8.97844866690426,2,2,1,1,0,0,3.111111111,0,0,2023
"KSSTID0236",1,3,1,0,1,0,64,0,0,1,4,0,1,1,1,2,1,0,2021
"KSSTID0236",2,3,1,0,1,0,64,0,0,1,5,0,1,1,1,2.466666667,1,0,2022
"KSSTID0236",3,4,1,0,1,0,64,0,0,1,5,0,1,1,1,2.4,1,0,2022
"KSSTID0236",4,3,1,0,1,0,64,0,0,1,3,0,1,1,1,2.9,1,0,2022
"KSSTID0236",5,2,1,1,1,0,64,0,0,1,6,0,1,1,1,2.766666667,1,0,2023
"KSSTID0236",6,3,1,1,1,0,64,0,0,1,5,0,1,1,1,2.566666667,1,0,2023
"KSSTID0237",1,3,0,0,1,1,46,9.97246962396476,9.82746682916265,2,3,0,0,0,1,2.1,1,1,2021
"KSSTID0237",2,3,0,0,1,1,46,9.78123064904079,9.97246962396476,2,3,0,0,0,1,2.866666667,1,1,2022
"KSSTID0237",3,3,0,0,1,1,46,9.96986547468794,9.78123064904079,2,4,0,0,0,1,2.466666667,1,1,2022
"KSSTID0237",4,3,0,0,1,1,46,9.98836991478138,9.96986547468794,2,3,0,0,0,1,2.766666667,1,1,2022
"KSSTID0237",5,3,0,0,1,1,46,0,9.98836991478138,3,3,0,1,0,1,3.2,1,1,2023
"KSSTID0237",6,3,0,0,1,1,46,0,0,2,3,0,1,1,1,2.6,1,1,2023
"KSSTID0238",1,1,1,0,1,1,46,6.59814111353062,6.26801615512281,0,1,0,0,0,1,2.266666667,0,1,2021
"KSSTID0238",2,1,1,0,1,1,46,4.37626003977954,6.59814111353062,0,1,1,0,0,1,3.2,0,1,2022
"KSSTID0238",3,1,1,0,1,1,46,0,4.37626003977954,0,1,1,1,0,1,2.933333333,1,1,2022
"KSSTID0238",4,1,1,0,1,1,46,0,0,0,1,1,1,1,1,3.433333333,1,1,2022
"KSSTID0238",5,1,1,1,1,1,46,0,0,0,1,0,1,1,1,3.333333333,0,1,2023
"KSSTID0238",6,1,1,1,1,1,46,0,0,0,1,0,1,1,1,3.033333333,0,1,2023
"KSSTID0239",1,2,1,0,0,1,37,0,7.35770287382682,5,2,0,1,0,1,2.566666667,0,1,2021
"KSSTID0239",2,3,1,1,0,1,37,0,0,5,2,0,1,1,1,2.833333333,1,1,2022
"KSSTID0239",3,3,1,1,0,1,37,0,0,1,5,1,1,1,1,2.8,1,1,2022
"KSSTID0239",4,2,1,1,0,1,37,0,0,6,3,1,1,1,1,3.3,1,1,2022
"KSSTID0239",5,4,1,1,0,1,37,0,0,5,5,0,1,1,1,3.333333333,1,1,2023
"KSSTID0239",6,4,1,1,0,1,37,0,0,5,3,0,1,1,1,3.1,1,1,2023
"KSSTID0240",1,4,1,1,1,1,50,0,0,1,3,0,1,1,1,3.033333333,1,0,2022
"KSSTID0240",2,4,1,1,1,1,50,0,0,1,3,0,1,1,1,2.4,1,0,2022
"KSSTID0240",3,4,1,1,1,1,50,0,0,1,3,0,1,1,1,2.733333333,1,0,2022
"KSSTID0240",4,4,1,1,1,1,50,0,0,1,4,0,1,1,1,2.266666667,1,0,2022
"KSSTID0240",5,4,1,1,1,1,50,0,0,1,2,0,1,1,1,3.133333333,1,0,2023
"KSSTID0240",6,4,1,1,1,1,50,0,0,1,3,0,1,1,1,2.7,1,0,2023
"KSSTID0241",1,,0,0,1,1,64,0,0,2,1,,1,1,1,2.355555556,0,0,2021
"KSSTID0241",2,,0,0,1,1,64,0,0,1,4,,1,1,1,2.911111111,1,0,2022
"KSSTID0241",3,,0,0,1,1,64,0,0,1,1,,1,1,1,2.733333333,0,0,2022
"KSSTID0241",4,,0,0,1,1,64,0,0,0,2,,1,1,1,3.366666667,1,0,2022
"KSSTID0241",5,,0,0,1,1,64,0,0,0,1,,1,1,1,3.288888889,1,0,2023
"KSSTID0241",6,,0,0,1,1,64,0,0,0,2,,1,1,1,2.966666667,1,0,2023
"KSSTID0242",1,2,1,0,1,0,37,9.10069178678641,7.39334309156401,2,5,0,0,0,1,2.5,0,1,2021
"KSSTID0242",2,2,1,0,1,0,37,9.11062279384521,9.10069178678641,2,4,0,0,0,1,3.3,1,1,2022
"KSSTID0242",3,,1,0,1,0,37,9.35054134839657,9.11062279384521,2,4,0,0,0,1,2.833333333,1,1,2022
"KSSTID0242",4,2,1,0,1,0,37,9.41165949352833,9.35054134839657,2,3,0,0,0,1,3.366666667,1,1,2022
"KSSTID0242",5,2,1,1,1,0,37,0,9.41165949352833,3,4,0,1,0,1,3.466666667,1,1,2023
"KSSTID0242",6,2,1,1,1,0,37,0,0,2,6,1,1,1,1,2.9,1,1,2023
"KSSTID0243",1,4,1,0,0,1,30,9.11673603639195,8.54123974169475,0,2,1,0,0,1,3.066666667,0,1,2021
"KSSTID0243",2,3,1,0,0,1,30,6.25553888702416,9.11673603639195,1,2,0,0,0,1,3.366666667,0,1,2022
"KSSTID0243",3,3,1,0,0,1,30,7.72023096700812,6.25553888702416,1,2,0,0,0,1,2.966666667,0,1,2022
"KSSTID0243",4,3,1,0,0,1,30,8.04470968982728,7.72023096700812,2,2,0,0,0,1,3.333333333,0,1,2022
"KSSTID0243",5,2,1,0,0,1,30,0,8.04470968982728,2,2,0,1,0,1,3.266666667,0,1,2023
"KSSTID0243",6,1,1,0,0,1,30,0,0,1,2,1,1,1,1,3.033333333,0,1,2023
"KSSTID0244",1,4,0,0,1,1,62,7.83394881582765,7.87126160270377,1,2,,0,0,1,2.733333333,1,0,2022
"KSSTID0244",2,,0,0,1,1,62,8.35465073222988,7.83394881582765,1,2,,0,0,1,2.633333333,1,0,2022
"KSSTID0244",3,,0,0,1,1,62,8.08701009539575,8.35465073222988,2,2,,0,0,1,3.3,1,0,2022
"KSSTID0244",4,,0,0,1,1,62,8.27257571696869,8.08701009539575,1,3,,0,0,1,2.677777778,1,0,2022
"KSSTID0244",5,,0,0,1,1,62,0,8.27257571696869,0,3,,1,0,1,3.111111111,1,0,2023
"KSSTID0244",6,,0,0,1,1,62,0,0,1,1,,1,1,1,2.811111111,1,0,2023
"KSSTID0245",1,4,0,0,1,0,35,0,0,4,4,0,1,1,1,3,1,1,2022
"KSSTID0245",2,4,0,0,1,0,35,5.40730629155987,0,4,4,0,0,1,1,2.666666667,1,1,2022
"KSSTID0245",3,4,0,0,1,0,35,0,5.40730629155987,3,3,0,1,0,1,2.583333333,1,1,2022
"KSSTID0245",4,4,0,0,1,0,35,0,0,3,4,0,1,1,1,3.383333333,1,1,2023
"KSSTID0245",5,4,0,0,1,0,35,0,0,3,4,0,1,1,1,2.95,1,1,2023
"KSSTID0245",6,4,0,0,1,0,35,0,0,3,4,,1,1,1,3.183333333,1,1,2023
"KSSTID0246",1,3,1,1,1,0,56,0,0,2,1,0,1,1,1,3.366666667,1,0,2022
"KSSTID0246",2,2,1,1,1,0,56,0,0,2,2,0,1,1,1,2.966666667,1,0,2022
"KSSTID0246",3,3,1,1,1,0,56,0,0,1,1,0,1,1,1,2.866666667,1,0,2022
"KSSTID0246",4,3,1,1,1,0,56,0,0,2,2,0,1,1,1,3.266666667,1,0,2023
"KSSTID0246",5,2,1,1,1,0,56,0,0,1,2,0,1,1,1,3.033333333,1,0,2023
"KSSTID0246",6,3,1,1,1,0,56,0,0,0,2,,1,1,1,3.3,1,0,2023
"KSSTID0247",1,3,0,0,1,0,27,0,0,1,4,0,1,1,0,2.466666667,1,0,2022
"KSSTID0247",2,3,0,0,1,0,27,0,0,1,4,0,1,1,0,2.4,1,0,2022
"KSSTID0247",3,4,0,0,1,0,27,0,0,2,4,0,1,1,0,2.333333333,1,0,2022
"KSSTID0247",4,4,0,0,1,0,27,0,0,1,2,0,1,1,0,2.766666667,1,0,2023
"KSSTID0247",5,3,0,0,1,0,27,0,0,1,2,0,1,1,0,2.566666667,1,0,2023
"KSSTID0247",6,3,0,0,1,0,27,0,0,1,2,,1,1,0,2.9,1,0,2023
"KSSTID0248",1,2,1,1,0,0,36,7.61905519710666,8.62864690577757,3,3,0,1,0,0,3.2,1,1,2022
"KSSTID0248",2,2,1,1,0,0,36,7.43683173840292,7.61905519710666,4,3,0,1,1,0,2.933333333,1,1,2022
"KSSTID0248",3,2,1,1,0,0,36,8.22349304663889,7.43683173840292,3,6,0,0,1,0,2.766666667,1,1,2022
"KSSTID0248",4,3,1,1,0,0,36,0,8.22349304663889,3,3,0,1,0,0,3.333333333,1,1,2023
"KSSTID0248",5,3,1,1,0,0,36,0,0,3,3,0,1,1,0,3.033333333,1,1,2023
"KSSTID0248",6,3,1,1,0,0,36,0,0,4,3,,1,1,0,3.466666667,1,1,2023
"KSSTID0249",1,,1,0,1,1,42,8.99323232033568,8.62870057630495,2,1,,0,0,0,2.833333333,1,1,2022
"KSSTID0249",2,,1,0,1,1,42,9.34180099704073,8.99323232033568,4,2,,0,0,0,2.666666667,1,1,2022
"KSSTID0249",3,,1,0,1,1,42,9.61716255883629,9.34180099704073,0,1,,0,0,0,2.633333333,1,1,2022
"KSSTID0249",4,,1,0,1,1,42,0,9.61716255883629,0,1,,1,0,0,3.166666667,1,1,2023
"KSSTID0249",5,,1,0,1,1,42,0,0,3,3,,1,1,0,2.866666667,1,1,2023
"KSSTID0249",6,,1,0,1,1,42,0,0,1,1,,1,1,0,3.233333333,1,1,2023
"KSSTID0250",1,4,0,0,1,1,38,0,8.92403202220186,2,5,0,1,0,0,3.133333333,1,1,2022
"KSSTID0250",2,4,0,0,1,1,38,0,0,2,5,0,1,1,0,3.066666667,1,1,2022
"KSSTID0250",3,4,0,0,1,1,38,0,0,2,5,0,1,1,0,3,1,1,2022
"KSSTID0250",4,4,0,0,1,1,38,0,0,2,5,0,1,1,0,3.466666667,1,1,2023
"KSSTID0250",5,4,0,0,1,1,38,0,0,2,5,0,1,1,0,3.283333333,1,1,2023
"KSSTID0250",6,4,0,0,1,1,38,0,0,2,4,,1,1,0,3.383333333,1,1,2023
"KSSTID0251",1,3,0,0,1,1,57,9.14240729585054,9.06945399766431,0,1,0,0,0,1,2.466666667,1,0,2022
"KSSTID0251",2,2,0,0,1,1,57,9.31400645288993,9.14240729585054,0,2,0,0,0,1,2.4,1,0,2022
"KSSTID0251",3,2,0,0,1,1,57,9.39897777508996,9.31400645288993,0,1,0,0,0,1,2.333333333,0,0,2022
"KSSTID0251",4,3,0,0,1,1,57,0,9.39897777508996,0,2,0,1,0,1,2.766666667,1,0,2023
"KSSTID0251",5,3,0,0,1,1,57,0,0,0,2,0,1,1,1,2.566666667,1,0,2023
"KSSTID0251",6,3,0,0,1,1,57,0,0,0,3,,1,1,1,2.9,0,0,2023
"KSSTID0252",1,4,0,0,1,0,42,8.50182165233221,7.21228709384188,0,1,0,0,0,1,2.833333333,1,0,2022
"KSSTID0252",2,4,0,0,1,0,42,0,8.50182165233221,0,1,0,1,0,1,2.666666667,1,0,2022
"KSSTID0252",3,3,0,0,1,0,42,8.4587332250418,0,0,1,0,0,1,1,2.633333333,1,0,2022
"KSSTID0252",4,4,0,0,1,0,42,0,8.4587332250418,0,1,0,1,0,1,3.166666667,1,0,2023
"KSSTID0252",5,4,0,0,1,0,42,0,0,0,1,0,1,1,1,2.866666667,1,0,2023
"KSSTID0252",6,3,0,0,1,0,42,0,0,0,1,,1,1,1,3.233333333,1,0,2023
"KSSTID0253",1,4,1,1,1,0,43,9.8934877204578,9.87759932548355,4,6,0,0,0,1,2.816666667,1,1,2022
"KSSTID0253",2,4,1,1,1,0,43,9.91595945403145,9.8934877204578,3,6,0,0,0,1,2.5,1,1,2022
"KSSTID0253",3,4,1,1,1,0,43,9.91595945403145,9.91595945403145,3,5,0,0,0,1,2.55,1,1,2022
"KSSTID0253",4,3,1,1,1,0,43,0,9.91595945403145,3,6,0,1,0,1,3.133333333,1,1,2023
"KSSTID0253",5,4,1,1,1,0,43,0,0,4,6,0,1,1,1,2.716666667,1,1,2023
"KSSTID0253",6,4,1,1,1,0,43,0,0,3,7,,1,1,1,2.95,1,1,2023
"KSSTID0254",1,4,0,0,1,0,37,9.08906612412446,9.21458734082351,3,6,0,0,0,1,2,0,1,2021
"KSSTID0254",2,3,0,0,1,0,37,9.38078248003169,9.08906612412446,3,6,0,0,0,1,2.466666667,0,1,2022
"KSSTID0254",3,3,0,0,1,0,37,9.31331564520369,9.38078248003169,3,6,0,0,0,1,2.9,1,1,2022
"KSSTID0254",4,3,0,0,1,0,37,9.37561579884191,9.31331564520369,3,6,0,0,0,1,2.333333333,1,1,2022
"KSSTID0254",5,3,0,0,1,0,37,0,9.37561579884191,1,6,0,1,0,1,2.766666667,1,1,2023
"KSSTID0254",6,3,0,0,1,0,37,0,0,1,6,0,1,1,1,2.566666667,1,1,2023
"KSSTID0255",1,3,1,0,0,1,26,5.93806377038087,6.21098153036649,0,1,0,0,0,0,2.366666667,0,1,2021
"KSSTID0255",2,,1,1,0,1,26,0,5.93806377038087,0,1,1,1,0,0,2.833333333,0,1,2022
"KSSTID0255",3,2,1,1,0,1,26,0,0,1,2,,1,1,0,2.933333333,0,1,2022
"KSSTID0255",4,,1,1,0,1,26,0,0,3,3,,1,1,0,2.433333333,1,1,2022
"KSSTID0255",5,,1,1,0,1,26,0,0,4,4,1,1,1,0,3.2,1,1,2023
"KSSTID0255",6,,1,1,0,1,26,0,0,4,5,,1,1,0,2.9,1,1,2023
"KSSTID0256",1,3,0,0,1,0,47,10.1367711196825,9.70505368683728,3,4,0,0,0,0,2.466666667,1,1,2021
"KSSTID0256",2,3,0,0,1,0,47,9.51951481976606,10.1367711196825,3,6,0,0,0,0,2.833333333,1,1,2022
"KSSTID0256",3,3,0,0,1,0,47,9.88979574608423,9.51951481976606,3,6,0,0,0,0,3.133333333,1,1,2022
"KSSTID0256",4,3,0,0,1,0,47,10.0412257093075,9.88979574608423,3,4,0,0,0,0,2.666666667,1,1,2022
"KSSTID0256",5,3,0,0,1,0,47,0,10.0412257093075,3,5,,1,0,0,3.1,1,1,2023
"KSSTID0256",6,3,0,0,1,0,47,0,0,3,5,0,1,1,0,2.766666667,1,1,2023
"KSSTID0257",1,4,1,0,1,1,35,0,8.54044281217497,3,4,0,1,0,1,3.233333333,0,1,2022
"KSSTID0257",2,3,1,0,1,1,35,0,0,3,4,0,1,1,1,2.922222222,1,1,2022
"KSSTID0257",3,,1,1,1,1,35,0,0,4,4,0,1,1,1,3.444444444,1,1,2022
"KSSTID0257",4,3,1,1,1,1,35,0,0,3,3,0,1,1,1,2.888888889,1,1,2022
"KSSTID0257",5,3,1,1,1,1,35,0,0,4,3,0,1,1,1,3.422222222,1,1,2023
"KSSTID0257",6,2,1,1,1,1,35,0,0,2,3,0,1,1,1,3.055555556,1,1,2023
"KSSTID0258",1,3,1,1,1,0,34,8.83172213973195,8.61243973283205,6,4,0,0,0,1,3.366666667,1,1,2022
"KSSTID0258",2,3,1,1,1,0,34,8.89898836382171,8.83172213973195,6,4,0,0,0,1,2.966666667,1,1,2022
"KSSTID0258",3,3,1,1,1,0,34,8.71438365607631,8.89898836382171,6,6,0,0,0,1,3.333333333,1,1,2022
"KSSTID0258",4,2,1,1,1,0,34,8.8956446955161,8.71438365607631,6,5,0,0,0,1,2.866666667,1,1,2022
"KSSTID0258",5,2,1,1,1,0,34,0,8.8956446955161,6,5,0,1,0,1,3.266666667,1,1,2023
"KSSTID0258",6,3,1,1,1,0,34,0,0,6,4,0,1,1,1,3.033333333,1,1,2023
"KSSTID0259",1,2,0,0,1,0,60,8.82291751908867,8.85762045374503,0,1,0,0,0,1,2.333333333,0,0,2022
"KSSTID0259",2,1,0,0,1,0,60,8.99463657691586,8.82291751908867,0,1,0,0,0,1,2.2,1,0,2022
"KSSTID0259",3,3,0,0,1,0,60,8.80199311446278,8.99463657691586,0,2,0,0,0,1,2.7,0,0,2022
"KSSTID0259",4,3,0,0,1,0,60,8.7454293533484,8.80199311446278,0,2,0,0,0,1,2.3,1,0,2022
"KSSTID0259",5,2,0,0,1,0,60,0,8.7454293533484,0,2,0,1,0,1,2.766666667,0,0,2023
"KSSTID0259",6,2,0,0,1,0,60,0,0,0,2,0,1,1,1,2.6,1,0,2023
"KSSTID0260",1,2,1,1,0,1,27,0,6.5151570365808,2,5,0,1,0,1,3.366666667,0,1,2022
"KSSTID0260",2,,1,1,0,1,27,0,0,1,1,,1,1,1,2.966666667,1,1,2022
"KSSTID0260",3,,1,1,0,1,27,6.81146461866385,0,2,1,,0,1,1,3.333333333,1,1,2022
"KSSTID0260",4,,1,1,0,1,27,7.88033938398972,6.81146461866385,3,3,,0,0,1,2.866666667,0,1,2022
"KSSTID0260",5,,1,1,0,1,27,0,7.88033938398972,1,3,,1,0,1,3.266666667,1,1,2023
"KSSTID0260",6,,1,1,0,1,27,0,0,1,1,,1,1,1,3.033333333,1,1,2023
"KSSTID0261",1,2,1,1,1,1,32,7.64358352491875,8.62653536972421,3,2,0,0,0,1,3.3,0,1,2022
"KSSTID0261",2,2,1,1,1,1,32,7.3321337302016,7.64358352491875,3,2,0,0,0,1,2.833333333,1,1,2022
"KSSTID0261",3,2,1,1,1,1,32,8.01164694053788,7.3321337302016,3,1,0,0,0,1,3.366666667,0,1,2022
"KSSTID0261",4,3,1,1,1,1,32,7.72559931733147,8.01164694053788,3,2,0,0,0,1,2.833333333,1,1,2022
"KSSTID0261",5,2,1,1,1,1,32,0,7.72559931733147,4,2,0,1,0,1,3.466666667,1,1,2023
"KSSTID0261",6,2,1,1,1,1,32,0,0,3,2,0,1,1,1,2.9,1,1,2023
"KSSTID0262",1,4,0,0,1,0,65,0,0,0,4,,1,1,1,2.466666667,1,0,2022
"KSSTID0262",2,,0,0,1,0,65,0,0,6,6,,1,1,1,2.4,1,0,2022
"KSSTID0262",3,,0,0,1,0,65,0,0,1,5,,1,1,1,2.9,1,0,2022
"KSSTID0262",4,,0,0,1,0,65,0,0,1,3,,1,1,1,2.333333333,1,0,2022
"KSSTID0262",5,,0,0,1,0,65,0,0,2,1,,1,1,1,2.766666667,1,0,2023
"KSSTID0262",6,,0,0,1,0,65,0,0,0,1,,1,1,1,2.566666667,1,0,2023
"KSSTID0263",1,3,0,0,0,1,39,8.83338983176622,8.53089686569471,0,2,0,0,0,1,3.366666667,0,0,2022
"KSSTID0263",2,3,0,0,0,1,39,8.60664259400473,8.83338983176622,0,1,,0,0,1,2.966666667,0,0,2022
"KSSTID0263",3,,0,0,0,1,39,8.74166066595721,8.60664259400473,1,1,,0,0,1,3.333333333,0,0,2022
"KSSTID0263",4,,0,0,0,1,39,9.08769804908383,8.74166066595721,2,2,,0,0,1,2.866666667,0,0,2022
"KSSTID0263",5,,0,0,0,1,39,0,9.08769804908383,0,2,,1,0,1,3.266666667,0,0,2023
"KSSTID0263",6,,0,0,0,1,39,0,0,0,3,,1,1,1,3.033333333,0,0,2023
"KSSTID0264",1,2,1,0,1,1,32,5.53338948872752,7.94517987067008,4,3,0,0,0,1,2.833333333,0,1,2022
"KSSTID0264",2,2,1,0,1,1,32,8.32692333037579,5.53338948872752,4,3,0,0,0,1,2.8,0,1,2022
"KSSTID0264",3,1,1,0,1,1,32,7.86121076582136,8.32692333037579,4,3,0,0,0,1,3.3,0,1,2022
"KSSTID0264",4,1,1,0,1,1,32,7.72608030827031,7.86121076582136,4,3,0,0,0,1,2.9,0,1,2022
"KSSTID0264",5,1,1,1,1,1,32,0,7.72608030827031,4,3,0,1,0,1,3.333333333,1,1,2023
"KSSTID0264",6,2,1,1,1,1,32,0,0,4,3,0,1,1,1,3.1,1,1,2023
"KSSTID0265",1,4,1,0,0,0,59,0,0,1,2,0,1,1,1,3.833333333,1,0,2022
"KSSTID0265",2,3,1,0,0,0,59,0,0,1,2,0,1,1,1,3.133333333,1,0,2022
"KSSTID0265",3,3,1,0,0,0,59,0,0,2,4,0,1,1,1,3.666666667,1,0,2022
"KSSTID0265",4,3,1,0,0,0,59,0,0,1,4,0,1,1,1,3.2,1,0,2022
"KSSTID0265",5,3,1,0,0,0,59,0,0,2,2,0,1,1,1,3.933333333,1,0,2023
"KSSTID0265",6,3,1,0,0,0,59,0,0,2,2,0,1,1,1,3.466666667,1,0,2023
"KSSTID0266",1,,1,0,1,1,42,9.25562630826649,8.06763511999745,3,2,,0,0,1,3.366666667,1,0,2022
"KSSTID0266",2,,1,0,1,1,42,9.20131879969322,9.25562630826649,0,3,,0,0,1,2.966666667,1,0,2022
"KSSTID0266",3,,1,1,1,1,42,7.8102512998341,9.20131879969322,0,2,,0,0,1,3.333333333,0,0,2022
"KSSTID0266",4,,1,1,1,1,42,9.09782207821323,7.8102512998341,4,4,,0,0,1,2.866666667,1,0,2022
"KSSTID0266",5,,1,1,1,1,42,0,9.09782207821323,3,1,,1,0,1,3.266666667,1,0,2023
"KSSTID0266",6,,1,1,1,1,42,0,0,4,3,,1,1,1,3.3,1,0,2023
"KSSTID0267",1,,1,0,0,1,30,0,6.54692887249235,0,3,,1,0,1,3.033333333,1,1,2022
"KSSTID0267",2,,1,0,0,1,30,0,0,1,1,,1,1,1,2.4,0,1,2022
"KSSTID0267",3,,1,0,0,1,30,0,0,2,2,,1,1,1,2.733333333,0,1,2022
"KSSTID0267",4,,1,0,0,1,30,0,0,0,1,,1,1,1,2.266666667,1,1,2022
"KSSTID0267",5,,1,0,0,1,30,0,0,1,4,,1,1,1,3.133333333,1,1,2023
"KSSTID0267",6,,1,0,0,1,30,0,0,3,2,,1,1,1,2.766666667,0,1,2023
"KSSTID0268",1,4,0,0,1,0,44,8.3949238573555,8.13299140797211,4,6,0,0,0,1,3.366666667,1,1,2022
"KSSTID0268",2,3,0,0,1,0,44,8.57989753147165,8.3949238573555,4,6,0,0,0,1,2.966666667,1,1,2022
"KSSTID0268",3,3,0,0,1,0,44,8.2723228127197,8.57989753147165,4,6,1,0,0,1,3.333333333,1,1,2022
"KSSTID0268",4,2,0,0,1,0,44,7.4631450068345,8.2723228127197,4,6,0,0,0,1,2.866666667,1,1,2022
"KSSTID0268",5,2,0,0,1,0,44,0,7.4631450068345,4,6,0,1,0,1,3.266666667,1,1,2023
"KSSTID0268",6,2,0,0,1,0,44,0,0,4,5,0,1,1,1,3.3,1,1,2023
"KSSTID0269",1,1,0,0,1,0,43,0,0,0,1,1,1,1,1,2.766666667,1,0,2022
"KSSTID0269",2,1,0,0,1,0,43,0,0,0,1,1,1,1,1,2.566666667,0,0,2022
"KSSTID0269",3,1,0,0,1,0,43,0,0,0,1,1,1,1,1,3.2,1,0,2022
"KSSTID0269",4,1,0,0,1,0,43,0,0,0,1,1,1,1,1,2.6,1,0,2022
"KSSTID0269",5,1,0,0,1,0,43,0,0,0,2,1,1,1,1,3.266666667,0,0,2023
"KSSTID0269",6,2,0,0,1,0,43,0,0,0,1,0,1,1,1,3.266666667,1,0,2023
"KSSTID0270",1,4,1,1,0,1,62,8.26811882375368,8.57884316972793,3,5,0,0,0,1,3.3,1,0,2022
"KSSTID0270",2,4,1,1,0,1,62,8.59568084446498,8.26811882375368,3,3,0,0,0,1,2.833333333,1,0,2022
"KSSTID0270",3,3,1,1,0,1,62,8.98434901952283,8.59568084446498,3,3,0,0,0,1,3.366666667,1,0,2022
"KSSTID0270",4,4,1,1,0,1,62,8.87088910243944,8.98434901952283,0,4,0,0,0,1,2.833333333,1,0,2022
"KSSTID0270",5,4,1,1,0,1,62,0,8.87088910243944,0,4,0,1,0,1,3.466666667,1,0,2023
"KSSTID0270",6,4,1,1,0,1,62,0,0,0,3,0,1,1,1,3.1,1,0,2023
"KSSTID0271",1,4,1,1,1,0,38,10.0874843719604,9.75067256360982,0,2,0,0,0,1,3.366666667,0,0,2022
"KSSTID0271",2,4,1,1,1,0,38,9.82695202085801,10.0874843719604,0,2,0,0,0,1,2.966666667,1,0,2022
"KSSTID0271",3,4,1,1,1,0,38,10.2785432800969,9.82695202085801,0,2,0,0,0,1,3.333333333,1,0,2022
"KSSTID0271",4,4,1,1,1,0,38,10.26155248,10.2785432800969,0,2,0,0,0,1,2.866666667,1,0,2022
"KSSTID0271",5,4,1,1,1,0,38,0,10.26155248,0,2,0,1,0,1,3.266666667,1,0,2023
"KSSTID0271",6,4,1,1,1,0,38,0,0,0,2,0,1,1,1,3.3,1,0,2023
"KSSTID0272",1,4,1,0,0,1,65,8.73761784988888,6.55862324421413,0,1,0,0,0,1,3.233333333,1,0,2022
"KSSTID0272",2,4,1,0,0,1,65,9.10782026298571,8.73761784988888,1,6,0,0,0,1,2.966666667,1,0,2022
"KSSTID0272",3,4,1,1,0,1,65,9.14622736029662,9.10782026298571,1,6,0,0,0,1,3.366666667,1,0,2022
"KSSTID0272",4,4,1,1,0,1,65,8.87734568167548,9.14622736029662,1,6,0,0,0,1,2.866666667,1,0,2022
"KSSTID0272",5,4,1,1,0,1,65,0,8.87734568167548,1,6,0,1,0,1,3.133333333,1,0,2023
"KSSTID0272",6,4,1,1,0,1,65,0,0,1,4,0,1,1,1,3.266666667,1,0,2023
"KSSTID0273",1,3,1,0,1,1,40,8.23774380389093,8.20081255994093,3,4,0,0,0,1,3.066666667,0,1,2022
"KSSTID0273",2,2,1,1,1,1,40,8.84729374332774,8.23774380389093,3,4,0,0,0,1,3.166666667,0,1,2022
"KSSTID0273",3,2,1,1,1,1,40,8.4821627268961,8.84729374332774,5,3,0,0,0,1,2.8,1,1,2022
