"stid","seq","m_rent","treatment","expunge","white","female","age_enroll","total_income","income","income_lag","ps_income","ps_employed","ps_m_rent","full_time","full_time_lag","unemploy_lag","local_unemploy","married","dependent","year"
"KSSTID0200",4,0,1,1,0,0,34,11933.98,9.38722886302791,9.20772495475236,9.28395879574922,0,0,1,1,0,2.966666667,1,0,2022
"KSSTID0200",5,0,1,1,0,0,34,14685.35,9.59467376994874,9.38722886302791,9.28395879574922,0,0,1,1,0,3.333333333,1,0,2022
"KSSTID0200",6,0,1,1,0,0,34,16427.6,9.706778997419,9.59467376994874,9.28395879574922,0,0,1,1,0,2.866666667,1,0,2022
"KSSTID0201",1,1,1,0,0,0,57,11050,9.31027620058878,9.28565654253561,9.28565654253561,1,1,1,1,0,2.188888889,1,1,2021
"KSSTID0201",2,0,1,0,0,0,57,12600,9.44153145486969,9.31027620058878,9.28565654253561,1,0,1,1,0,1.666666667,1,1,2021
"KSSTID0201",3,0,1,1,0,0,57,10800,9.28739400141847,9.44153145486969,9.28565654253561,1,1,1,1,0,2.255555556,1,1,2022
"KSSTID0201",4,0,1,1,0,0,57,11700,9.36742958721896,9.28739400141847,9.28565654253561,1,0,1,1,0,2.288888889,1,1,2022
"KSSTID0201",5,1,1,1,0,0,57,13050,9.47662003816753,9.36742958721896,9.28565654253561,1,1,1,1,0,2.855555556,1,1,2022
"KSSTID0201",6,0,1,1,0,0,57,12350,9.42149231043801,9.47662003816753,9.28565654253561,1,0,1,1,0,2.333333333,1,1,2022
"KSSTID0202",1,0,1,0,1,0,35,14682.87,9.59450489140401,9.61430101561166,9.61430101561166,1,0,1,1,0,2.166666667,0,0,2021
"KSSTID0202",2,0,1,1,1,0,35,16723.52,9.72463118503302,9.59450489140401,9.61430101561166,1,0,1,1,0,1.466666667,0,0,2021
"KSSTID0202",3,0,1,1,1,0,35,13280.47,9.49412510967552,9.72463118503302,9.61430101561166,1,0,1,1,0,1.766666667,1,0,2022
"KSSTID0202",4,0,1,1,1,0,35,18767.33,9.83992615385888,9.49412510967552,9.61430101561166,1,0,1,1,0,2.066666667,1,0,2022
"KSSTID0202",5,0,1,1,1,0,35,16436.98,9.70734979001468,9.83992615385888,9.61430101561166,1,0,1,1,0,2.6,1,0,2022
"KSSTID0202",6,0,1,1,1,0,35,18157.08,9.80687091969356,9.70734979001468,9.61430101561166,1,0,1,1,0,2.366666667,1,0,2022
"KSSTID0203",1,0,1,0,1,0,43,1404,7.24779258176785,4.30487557548547,4.30487557548547,0,0,0,0,0,2.466666667,1,0,2021
"KSSTID0203",2,0,1,0,1,0,43,0,0,7.24779258176785,4.30487557548547,0,0,0,0,0,1.6,0,0,2021
"KSSTID0203",3,0,1,1,1,0,43,585.15,6.37357572951784,0,4.30487557548547,0,0,0,0,1,1.933333333,1,0,2022
"KSSTID0203",4,0,1,1,1,0,43,2586.92,7.85860974324193,6.37357572951784,4.30487557548547,0,0,0,0,0,2.2,0,0,2022
"KSSTID0203",5,0,1,1,1,0,43,2797.55,7.93685670488612,7.85860974324193,4.30487557548547,0,0,0,0,0,2.833333333,0,0,2022
"KSSTID0203",6,0,1,1,1,0,43,2873.88,7.96376621322991,7.93685670488612,4.30487557548547,0,0,0,0,0,2.166666667,0,0,2022
"KSSTID0204",1,1,0,0,0,0,50,9868.143,9.19716829988363,8.84487259844972,8.84487259844972,0,1,0,1,0,2.8,0,0,2021
"KSSTID0204",2,0,0,0,0,0,50,0,0,9.19716829988363,8.84487259844972,0,1,0,0,1,1.866666667,1,0,2021
"KSSTID0204",3,0,0,0,0,0,50,0,0,0,8.84487259844972,0,1,0,0,1,2.366666667,1,0,2022
"KSSTID0204",4,1,0,0,0,0,50,0,0,0,8.84487259844972,0,1,0,0,1,2.333333333,1,0,2022
"KSSTID0204",5,1,0,0,0,0,50,0,0,0,8.84487259844972,0,1,0,0,1,3,1,0,2022
"KSSTID0204",6,1,0,0,0,0,50,0,0,0,8.84487259844972,0,1,0,0,1,2.4,1,0,2022
"KSSTID0205",1,1,1,0,1,1,26,5609.71,8.63243255022353,8.46498368796363,8.46498368796363,1,1,1,1,0,2.8,1,1,2021
"KSSTID0205",2,0,1,1,1,1,26,0,0,8.63243255022353,8.46498368796363,1,1,1,1,0,1.866666667,1,1,2021
"KSSTID0205",3,0,1,1,1,1,26,0,0,0,8.46498368796363,1,1,1,1,1,2.366666667,0,1,2022
"KSSTID0205",4,0,1,1,1,1,26,0,0,0,8.46498368796363,1,1,1,1,1,2.333333333,1,1,2022
"KSSTID0205",5,0,1,1,1,1,26,0,0,0,8.46498368796363,1,1,1,1,1,3,1,1,2022
"KSSTID0205",6,0,1,1,1,1,26,0,0,0,8.46498368796363,1,1,1,1,1,2.4,1,1,2022
"KSSTID0206",1,1,1,0,0,0,34,0,0,9.1101509078008,9.1101509078008,0,1,0,1,0,5.066666667,1,0,2021
"KSSTID0206",2,1,1,1,0,0,34,0,0,0,9.1101509078008,0,1,1,0,1,3.066666667,1,0,2021
"KSSTID0206",3,0,1,1,0,0,34,0,0,0,9.1101509078008,0,1,0,1,1,3.366666667,1,0,2022
"KSSTID0206",4,0,1,1,0,0,34,10828.63,9.29004117505316,0,9.1101509078008,0,1,0,0,1,2.966666667,1,0,2022
"KSSTID0206",5,0,1,1,0,0,34,12363.82,9.42261062263161,9.29004117505316,9.1101509078008,0,1,1,0,0,3.333333333,1,0,2022
"KSSTID0206",6,0,1,1,0,0,34,11629.11,9.36135270376549,9.42261062263161,9.1101509078008,0,1,1,1,0,2.866666667,1,0,2022
"KSSTID0207",1,0,1,0,1,0,37,8189.92,9.01078150265067,7.91134601285638,7.91134601285638,0,0,1,0,0,3.033333333,0,0,2021
"KSSTID0207",2,0,1,0,1,0,37,10014.85,9.2119241171894,9.01078150265067,7.91134601285638,0,0,1,1,0,2,0,0,2021
"KSSTID0207",3,0,1,0,1,0,37,9099.59,9.11609452556807,9.2119241171894,7.91134601285638,0,0,1,1,0,2.5,1,0,2022
"KSSTID0207",4,0,1,0,1,0,37,10252.55,9.23537926606761,9.11609452556807,7.91134601285638,0,0,1,1,0,2.333333333,1,0,2022
"KSSTID0207",5,0,1,1,1,0,37,9647.72,9.17458054304819,9.23537926606761,7.91134601285638,0,0,1,1,0,2.866666667,1,0,2022
"KSSTID0207",6,0,1,1,1,0,37,0,0,9.17458054304819,7.91134601285638,0,0,1,1,0,3.033333333,1,0,2023
"KSSTID0208",1,0,0,0,1,0,45,6482.07,8.77694944258701,8.35578893455767,8.35578893455767,1,0,1,1,0,4.633333333,0,1,2021
"KSSTID0208",2,1,0,0,1,0,45,3144.74,8.05380443557487,8.77694944258701,8.35578893455767,1,0,1,1,0,3.066666667,0,1,2021
"KSSTID0208",3,1,0,0,1,0,45,466.64,6.14769876913862,8.05380443557487,8.35578893455767,1,0,0,1,0,3.366666667,1,1,2022
"KSSTID0208",4,1,0,0,1,0,45,3561.15,8.17811957413645,6.14769876913862,8.35578893455767,1,0,0,0,0,2.966666667,1,1,2022
"KSSTID0208",5,0,0,0,1,0,45,4543.82,8.42174340186692,8.17811957413645,8.35578893455767,1,0,1,0,0,3.333333333,0,1,2022
"KSSTID0208",6,0,0,0,1,0,45,0,0,8.42174340186692,8.35578893455767,1,0,1,1,0,3.266666667,1,1,2023
"KSSTID0209",1,0,1,0,1,0,43,14269.29,9.56593503261898,9.34896253461434,9.34896253461434,0,0,1,1,0,4.633333333,1,1,2021
"KSSTID0209",2,0,1,0,1,0,43,14269.29,9.56593503261898,9.56593503261898,9.34896253461434,0,0,1,1,0,3.066666667,1,1,2021
"KSSTID0209",3,0,1,1,1,0,43,13719.92,9.52667695442535,9.56593503261898,9.34896253461434,0,0,1,1,0,3.366666667,1,1,2022
"KSSTID0209",4,0,1,1,1,0,43,14320.12,9.56949064974672,9.52667695442535,9.34896253461434,0,0,1,1,0,2.966666667,1,1,2022
"KSSTID0209",5,0,1,1,1,0,43,14122.04,9.55556278532449,9.56949064974672,9.34896253461434,0,0,1,1,0,3.333333333,1,1,2022
"KSSTID0209",6,0,1,1,1,0,43,0,0,9.55556278532449,9.34896253461434,0,0,1,1,0,3.266666667,1,1,2023
"KSSTID0210",1,0,0,0,1,0,55,2763.96,7.92478144730568,0,0,1,0,1,0,1,3.533333333,0,0,2021
"KSSTID0210",2,0,0,0,1,0,55,6047.7,8.70759865190267,7.92478144730568,0,1,0,0,0,0,2.266666667,0,0,2021
"KSSTID0210",3,0,0,0,1,0,55,481.26,6.17848338770356,8.70759865190267,0,1,0,1,1,0,2.8,1,0,2022
"KSSTID0210",4,0,0,0,1,0,55,0,0,6.17848338770356,0,1,0,0,0,0,2.616666667,1,0,2022
"KSSTID0210",5,0,0,0,1,0,55,0,0,0,0,1,0,0,0,1,3.266666667,1,0,2022
"KSSTID0210",6,0,0,0,1,0,55,0,0,0,0,1,0,0,0,1,3.216666667,1,0,2023
"KSSTID0211",1,0,0,0,0,0,43,4368.16,8.38232604993343,6.83799782956567,6.83799782956567,1,0,0,0,0,4.633333333,0,0,2021
"KSSTID0211",2,1,0,0,0,0,43,6488.34,8.7779161096116,8.38232604993343,6.83799782956567,1,1,1,1,0,3.066666667,0,0,2021
"KSSTID0211",3,1,0,0,0,0,43,4733.38,8.46260605723689,8.7779161096116,6.83799782956567,1,0,1,1,0,3.366666667,1,0,2022
"KSSTID0211",4,0,0,0,0,0,43,8250.87,9.01819512031039,8.46260605723689,6.83799782956567,1,0,0,0,0,2.966666667,0,0,2022
"KSSTID0211",5,1,0,0,0,0,43,7992.51,8.98638524142062,9.01819512031039,6.83799782956567,1,0,1,1,0,3.333333333,0,0,2022
"KSSTID0211",6,1,0,0,0,0,43,0,0,8.98638524142062,6.83799782956567,1,0,0,0,0,3.266666667,1,0,2023
"KSSTID0212",1,0,0,0,1,1,33,2569.25,7.85175844942283,7.58730543758605,7.58730543758605,1,0,1,0,0,4.633333333,0,0,2021
"KSSTID0212",2,0,0,0,1,1,33,7612.84,8.93772292279992,7.85175844942283,7.58730543758605,1,0,1,1,0,3.066666667,0,0,2021
"KSSTID0212",3,0,0,0,1,1,33,6875.37,8.83584617540987,8.93772292279992,7.58730543758605,1,0,1,1,0,3.366666667,1,0,2022
"KSSTID0212",4,1,0,0,1,1,33,2495.02,7.82245274227773,8.83584617540987,7.58730543758605,1,0,1,1,0,2.966666667,0,0,2022
"KSSTID0212",5,0,0,0,1,1,33,7844.6,8.96770814407811,7.82245274227773,7.58730543758605,1,0,1,1,0,3.333333333,1,0,2022
"KSSTID0212",6,0,0,0,1,1,33,0,0,8.96770814407811,7.58730543758605,1,0,0,1,0,3.266666667,1,0,2023
"KSSTID0213",1,0,0,0,1,1,37,7125.08,8.87151657259729,8.74168143822208,8.74168143822208,0,0,1,1,0,3.3,1,0,2021
"KSSTID0213",2,0,0,0,1,1,37,7017.64,8.85632474605762,8.87151657259729,8.74168143822208,0,0,1,1,0,2.277777778,0,0,2021
"KSSTID0213",3,0,0,0,1,1,37,5887.12,8.68069204063582,8.85632474605762,8.74168143822208,0,0,1,1,0,3.022222222,1,0,2022
"KSSTID0213",4,0,0,0,1,1,37,6017.84,8.70264982870567,8.68069204063582,8.74168143822208,0,0,1,1,0,2.655555556,1,0,2022
"KSSTID0213",5,0,0,0,1,1,37,4634.82,8.44156837713124,8.70264982870567,8.74168143822208,0,0,0,1,0,3.1,1,0,2022
"KSSTID0213",6,0,0,0,1,1,37,0,0,8.44156837713124,8.74168143822208,0,0,0,0,0,3.4,1,0,2023
"KSSTID0214",1,0,1,1,1,0,26,16231.56,9.69477438066412,9.19756106333613,9.19756106333613,1,0,1,1,0,3.455555556,1,1,2021
"KSSTID0214",2,0,1,1,1,0,26,17526.68,9.77153662460477,9.69477438066412,9.19756106333613,1,0,1,1,0,2.388888889,1,1,2021
"KSSTID0214",3,0,1,1,1,0,26,19723.35,9.88960919206591,9.77153662460477,9.19756106333613,1,0,1,1,0,2.988888889,1,1,2022
"KSSTID0214",4,0,1,1,1,0,26,8436.97,9.0404970373331,9.88960919206591,9.19756106333613,1,0,1,1,0,2.633333333,1,1,2022
"KSSTID0214",5,0,1,1,1,0,26,13311.66,9.4964707411589,9.0404970373331,9.19756106333613,1,0,1,1,0,3.077777778,1,1,2022
"KSSTID0214",6,0,1,1,1,0,26,0,0,9.4964707411589,9.19756106333613,1,0,1,1,0,3.333333333,1,1,2023
"KSSTID0215",1,0,0,0,0,0,50,6400.68,8.76431573490067,7.9896248540395,7.9896248540395,1,0,1,0,0,4.633333333,0,0,2021
"KSSTID0215",2,0,0,0,0,0,50,7755.92,8.95634062717225,8.76431573490067,7.9896248540395,1,0,1,1,0,3.066666667,0,0,2021
"KSSTID0215",3,0,0,0,0,0,50,4827.68,8.48232841737011,8.95634062717225,7.9896248540395,1,0,1,1,0,3.366666667,0,0,2022
"KSSTID0215",4,0,0,0,0,0,50,6103.24,8.71673889067103,8.48232841737011,7.9896248540395,1,0,1,1,0,2.966666667,1,0,2022
"KSSTID0215",5,0,0,0,0,0,50,6812.56,8.82667002319792,8.71673889067103,7.9896248540395,1,0,1,1,0,3.333333333,1,0,2022
"KSSTID0215",6,0,0,0,0,0,50,0,0,8.82667002319792,7.9896248540395,1,0,0,1,0,3.266666667,1,0,2023
"KSSTID0216",1,0,0,0,1,0,43,9808.73,9.19113002924487,9.10962018443453,9.10962018443453,1,0,1,1,0,3.5,0,0,2021
"KSSTID0216",2,0,0,0,1,0,43,11437.74,9.34476111900781,9.19113002924487,9.10962018443453,1,0,1,1,0,2.188888889,0,0,2021
"KSSTID0216",3,0,0,0,1,0,43,8270.28,9.020544552341,9.34476111900781,9.10962018443453,1,0,1,1,0,2.733333333,1,0,2022
"KSSTID0216",4,0,0,0,1,0,43,9826.58,9.19294799768517,9.020544552341,9.10962018443453,1,0,1,1,0,2.633333333,1,0,2022
"KSSTID0216",5,0,0,0,1,0,43,6549.1,8.78723559568833,9.19294799768517,9.10962018443453,1,0,1,1,0,3.3,0,0,2022
"KSSTID0216",6,0,0,0,1,0,43,0,0,8.78723559568833,9.10962018443453,1,0,1,1,0,3.111111111,1,0,2023
"KSSTID0217",1,0,0,0,0,0,35,1855.13,7.52624895399669,8.19842215996328,8.19842215996328,1,0,1,1,0,1.933333333,0,0,2021
"KSSTID0217",2,0,0,0,0,0,35,3809.84,8.24560491626121,7.52624895399669,8.19842215996328,1,0,0,1,0,2.333333333,0,0,2022
"KSSTID0217",3,0,0,0,0,0,35,261.49,5.57021298606794,8.24560491626121,8.19842215996328,1,0,0,1,0,2.2,0,0,2022
"KSSTID0217",4,0,0,0,0,0,35,1593.71,7.3744471805062,5.57021298606794,8.19842215996328,1,0,0,1,0,2.3,1,0,2022
"KSSTID0217",5,0,0,0,0,0,35,0,0,7.3744471805062,8.19842215996328,1,0,0,0,0,2.766666667,1,0,2023
"KSSTID0217",6,1,0,0,0,0,35,0,0,0,8.19842215996328,1,0,1,1,1,2.6,1,0,2023
"KSSTID0218",1,0,1,0,0,1,65,0,0,0,0,1,0,0,0,1,3.533333333,1,0,2021
"KSSTID0218",2,1,1,1,0,1,65,0,0,0,0,1,1,0,0,1,2.8,0,0,2022
"KSSTID0218",3,0,1,1,0,1,65,0,0,0,0,1,0,0,0,1,2.616666667,1,0,2022
"KSSTID0218",4,0,1,1,0,1,65,0,0,0,0,1,1,0,0,1,3.266666667,1,0,2022
"KSSTID0218",5,1,1,1,0,1,65,0,0,0,0,1,0,0,0,1,2.616666667,1,0,2022
"KSSTID0218",6,1,1,1,0,1,65,0,0,0,0,1,1,0,0,1,3.216666667,1,0,2023
"KSSTID0219",1,0,0,0,0,0,51,5897.12,8.68238893504821,8.7524565996472,8.7524565996472,1,0,1,1,0,3.3,0,1,2021
"KSSTID0219",2,0,0,0,0,0,51,5070.4,8.53137219258951,8.68238893504821,8.7524565996472,1,0,1,1,0,3,1,1,2022
"KSSTID0219",3,0,0,0,0,0,51,25150.25,10.1326628760821,8.53137219258951,8.7524565996472,1,0,1,1,0,2.666666667,1,1,2022
"KSSTID0219",4,1,0,0,0,0,51,23101.98,10.0477168925185,10.1326628760821,8.7524565996472,1,0,1,1,0,3.083333333,1,1,2022
"KSSTID0219",5,0,0,0,0,0,51,19210.12,9.86324455703025,10.0477168925185,8.7524565996472,1,0,1,1,0,2.583333333,1,1,2022
"KSSTID0219",6,0,0,1,0,0,51,0,0,9.86324455703025,8.7524565996472,1,0,1,1,0,3.383333333,1,1,2023
"KSSTID0220",1,0,1,0,1,0,57,6998.55,8.85360114025675,8.72482830618545,8.72482830618545,0,0,1,1,0,4.633333333,1,0,2021
"KSSTID0220",2,0,1,1,1,0,57,4527.95,8.4182454035306,8.85360114025675,8.72482830618545,0,0,1,1,0,3.366666667,1,0,2022
"KSSTID0220",3,0,1,1,1,0,57,6814.87,8.82700899555731,8.4182454035306,8.72482830618545,0,0,1,1,0,2.966666667,1,0,2022
"KSSTID0220",4,0,1,1,1,0,57,8628.15,9.06290128559978,8.82700899555731,8.72482830618545,0,0,1,1,0,3.333333333,1,0,2022
"KSSTID0220",5,0,1,1,1,0,57,11933.71,9.38720624019536,9.06290128559978,8.72482830618545,0,0,1,1,0,2.866666667,1,0,2022
"KSSTID0220",6,0,1,1,1,0,57,0,0,9.38720624019536,8.72482830618545,0,0,1,0,0,3.266666667,1,0,2023
"KSSTID0221",1,1,0,0,1,0,52,1298.95,7.1700810811715,3.43010872515658,3.43010872515658,1,1,0,0,0,3.033333333,0,0,2021
"KSSTID0221",2,1,0,0,1,0,52,3672.31,8.20884844193151,7.1700810811715,3.43010872515658,1,1,0,0,0,2.5,0,0,2022
"KSSTID0221",3,1,0,0,1,0,52,7588.79,8.93455920202272,8.20884844193151,3.43010872515658,1,1,1,0,0,2.333333333,1,0,2022
"KSSTID0221",4,1,0,0,1,0,52,361.71,5.8936036169041,8.93455920202272,3.43010872515658,1,1,0,1,0,2.866666667,0,0,2022
"KSSTID0221",5,1,0,0,1,0,52,4319.28,8.37107549395258,5.8936036169041,3.43010872515658,1,1,1,0,0,2.166666667,1,0,2022
"KSSTID0221",6,1,0,0,1,0,52,0,0,8.37107549395258,3.43010872515658,1,1,1,1,0,3.033333333,1,0,2023
"KSSTID0222",1,0,0,0,1,1,53,123.52,4.82446634557341,9.07268161635242,9.07268161635242,0,0,1,1,0,4.633333333,0,0,2021
"KSSTID0222",2,0,0,0,1,1,53,5434.14,8.6006405581932,4.82446634557341,9.07268161635242,0,0,1,1,0,3.366666667,1,0,2022
"KSSTID0222",3,1,0,0,1,1,53,10015.48,9.21198701551428,8.6006405581932,9.07268161635242,0,0,1,1,0,2.966666667,1,0,2022
"KSSTID0222",4,1,0,0,1,1,53,6371.49,8.7597455670062,9.21198701551428,9.07268161635242,0,0,0,1,0,3.333333333,1,0,2022
"KSSTID0222",5,1,0,0,1,1,53,7719.83,8.95167715019309,8.7597455670062,9.07268161635242,0,0,1,0,0,2.866666667,0,0,2022
"KSSTID0222",6,1,0,0,1,1,53,0,0,8.95167715019309,9.07268161635242,0,0,1,1,0,3.266666667,1,0,2023
"KSSTID0223",1,0,1,0,0,1,44,12185.33,9.40807011069781,9.27303156284943,9.27303156284943,1,0,1,1,0,3.333333333,0,1,2021
"KSSTID0223",2,0,1,1,0,1,44,10222.12,9.23240710092543,9.40807011069781,9.27303156284943,1,0,1,1,0,2.466666667,1,1,2022
"KSSTID0223",3,0,1,1,0,1,44,10303.83,9.24036799634229,9.23240710092543,9.27303156284943,1,0,1,1,0,2.4,0,1,2022
"KSSTID0223",4,0,1,1,0,1,44,14335.62,9.57057238204741,9.24036799634229,9.27303156284943,1,0,1,1,0,2.9,0,1,2022
"KSSTID0223",5,1,1,1,0,1,44,13788.08,9.53163225355092,9.57057238204741,9.27303156284943,1,0,1,1,0,2.333333333,0,1,2022
"KSSTID0223",6,1,1,1,0,1,44,0,0,9.53163225355092,9.27303156284943,1,0,1,1,0,2.766666667,1,1,2023
"KSSTID0224",1,1,0,0,1,0,55,16397.98,9.70497441675614,9.73239016837963,9.73239016837963,1,0,1,1,0,2.966666667,1,1,2021
"KSSTID0224",2,0,0,0,1,0,55,13807.12,9.53301210389958,9.70497441675614,9.73239016837963,1,0,1,1,0,2.416666667,1,1,2022
"KSSTID0224",3,1,0,0,1,0,55,18213.62,9.80997984729807,9.53301210389958,9.73239016837963,1,1,1,1,0,2.35,1,1,2022
"KSSTID0224",4,0,0,0,1,0,55,19758.89,9.89140940448474,9.80997984729807,9.73239016837963,1,0,1,1,0,2.833333333,1,1,2022
"KSSTID0224",5,1,0,0,1,0,55,21412.17,9.97176143227712,9.89140940448474,9.73239016837963,1,1,1,1,0,2.466666667,1,1,2022
"KSSTID0224",6,0,0,0,1,0,55,0,0,9.97176143227712,9.73239016837963,1,0,1,1,0,2.916666667,1,1,2023
"KSSTID0225",1,0,0,0,1,0,58,0,0,9.1736857236606,9.1736857236606,1,0,0,1,0,2.466666667,0,0,2021
"KSSTID0225",2,0,0,0,1,0,58,0,0,0,9.1736857236606,1,0,1,0,1,1.9,1,0,2022
"KSSTID0225",3,0,0,0,1,0,58,0,0,0,9.1736857236606,1,0,0,1,1,1.933333333,1,0,2022
"KSSTID0225",4,0,0,0,1,0,58,0,0,0,9.1736857236606,1,0,0,0,1,2.6,1,0,2022
"KSSTID0225",5,0,0,0,1,0,58,0,0,0,9.1736857236606,1,0,0,0,1,2,1,0,2022
"KSSTID0225",6,0,0,0,1,0,58,0,0,0,9.1736857236606,1,0,0,0,1,2.333333333,1,0,2023
"KSSTID0226",1,0,0,0,1,0,35,11160,9.32018083765571,9.21080726296562,9.21080726296562,1,0,1,1,0,3.033333333,0,0,2021
"KSSTID0226",2,1,0,0,1,0,35,10796.06,9.28702915383089,9.32018083765571,9.21080726296562,1,0,1,1,0,2.5,1,1,2022
"KSSTID0226",3,1,0,0,1,0,35,14106.18,9.55443916661598,9.28702915383089,9.21080726296562,1,0,1,1,0,2.333333333,1,1,2022
"KSSTID0226",4,0,0,0,1,0,35,15763.66,9.66552600498478,9.55443916661598,9.21080726296562,1,0,1,1,0,2.866666667,1,1,2022
"KSSTID0226",5,1,0,0,1,0,35,21087.09,9.95646370512317,9.66552600498478,9.21080726296562,1,0,1,1,0,2.166666667,1,1,2022
"KSSTID0226",6,0,0,0,1,0,35,0,0,9.95646370512317,9.21080726296562,1,0,1,1,0,3.033333333,1,1,2023
"KSSTID0227",1,1,0,0,0,1,41,4005.69,8.29572074303142,7.8895078555994,7.8895078555994,1,1,0,0,0,3.533333333,0,0,2021
"KSSTID0227",2,0,0,0,0,1,41,4579.77,8.42962238524801,8.29572074303142,7.8895078555994,1,1,0,0,0,3.066666667,0,0,2022
"KSSTID0227",3,0,0,0,0,1,41,5318.09,8.57905751507294,8.42962238524801,7.8895078555994,1,1,0,0,0,2.7,0,0,2022
"KSSTID0227",4,0,0,0,0,1,41,353.8,5.87155425043542,8.57905751507294,7.8895078555994,1,1,0,0,0,3.166666667,0,0,2022
"KSSTID0227",5,0,0,0,0,1,41,495.82,6.20822778745791,5.87155425043542,7.8895078555994,1,1,0,0,0,2.8,0,0,2022
"KSSTID0227",6,0,0,0,0,1,41,0,0,6.20822778745791,7.8895078555994,1,1,0,0,0,3.366666667,0,0,2023
"KSSTID0228",1,1,0,0,1,1,40,1214.83,7.10318225012123,5.1519033480925,5.1519033480925,0,0,0,0,0,3.983333333,0,0,2021
"KSSTID0228",2,0,0,0,1,1,40,2067.06,7.63436624874709,7.10318225012123,5.1519033480925,0,0,0,0,0,2.933333333,0,0,2022
"KSSTID0228",3,0,0,0,1,1,40,2197.18,7.69538502424021,7.63436624874709,5.1519033480925,0,0,0,0,0,2.95,0,0,2022
"KSSTID0228",4,0,0,0,1,1,40,1671.03,7.42179373606741,7.69538502424021,5.1519033480925,0,1,0,0,0,3.45,1,0,2022
"KSSTID0228",5,0,0,0,1,1,40,1864.93,7.531514867306,7.42179373606741,5.1519033480925,0,0,0,0,0,2.833333333,0,0,2022
"KSSTID0228",6,0,0,0,1,1,40,0,0,7.531514867306,5.1519033480925,0,1,0,0,0,3.266666667,1,0,2023
"KSSTID0229",1,0,1,1,1,0,38,9685.44,9.17848224832003,9.26952112839106,9.26952112839106,1,0,1,1,0,3.666666667,1,1,2021
"KSSTID0229",2,0,1,1,1,0,38,7862.67,8.9700086975691,9.17848224832003,9.26952112839106,1,0,1,1,0,3.2,1,1,2022
"KSSTID0229",3,0,1,1,1,0,38,11991.73,9.39205591184564,8.9700086975691,9.26952112839106,1,0,1,1,0,2.933333333,1,1,2022
"KSSTID0229",4,0,1,1,1,0,38,13411.2,9.50392001949402,9.39205591184564,9.26952112839106,1,0,1,1,0,3.433333333,1,1,2022
"KSSTID0229",5,0,1,1,1,0,38,18444.81,9.8225925234065,9.50392001949402,9.26952112839106,1,0,1,1,0,2.766666667,1,1,2022
"KSSTID0229",6,0,1,1,1,0,38,0,0,9.8225925234065,9.26952112839106,1,0,1,1,0,3.333333333,1,1,2023
"KSSTID0230",1,1,0,0,1,1,50,355.8,5.87717540070585,7.77109239152337,7.77109239152337,0,1,0,0,0,3.066666667,1,1,2021
"KSSTID0230",2,1,0,0,1,1,50,0,0,5.87717540070585,7.77109239152337,0,1,0,0,0,3.366666667,1,0,2022
"KSSTID0230",3,1,0,0,1,1,50,845.08,6.74061391778321,0,7.77109239152337,0,1,0,0,1,2.966666667,1,0,2022
"KSSTID0230",4,1,0,0,1,1,50,6091.67,8.7148416882697,6.74061391778321,7.77109239152337,0,1,1,0,0,3.333333333,1,0,2022
"KSSTID0230",5,0,0,0,1,1,50,8479.21,9.04549049263027,8.7148416882697,7.77109239152337,0,1,1,1,0,2.866666667,1,0,2022
"KSSTID0230",6,1,0,0,1,1,50,0,0,9.04549049263027,7.77109239152337,0,1,1,1,0,3.266666667,1,0,2023
"KSSTID0231",1,0,1,0,1,0,42,12303.82,9.41774633451824,9.20751237696514,9.20751237696514,1,0,1,1,0,2.233333333,1,1,2021
"KSSTID0231",2,0,1,1,1,0,42,9829.38,9.19323286956597,9.41774633451824,9.20751237696514,1,0,1,1,0,2.766666667,1,0,2022
"KSSTID0231",3,0,1,1,1,0,42,10811.87,9.28849237030784,9.19323286956597,9.20751237696514,1,0,1,1,0,2.566666667,1,0,2022
"KSSTID0231",4,0,1,1,1,0,42,10471.57,9.25651473697168,9.28849237030784,9.20751237696514,1,0,1,1,0,3.2,1,0,2022
"KSSTID0231",5,0,1,1,1,0,42,10665.84,9.27489514298172,9.25651473697168,9.20751237696514,1,0,1,1,0,2.6,1,0,2022
"KSSTID0231",6,0,1,1,1,0,42,0,0,9.27489514298172,9.20751237696514,1,0,1,1,0,3.266666667,1,0,2023
"KSSTID0232",1,0,1,0,0,0,55,17029.88,9.74278344583903,9.08470685174546,9.08470685174546,1,0,1,1,0,2.4,0,0,2021
"KSSTID0232",2,1,1,1,0,0,55,20782.67,9.94192286118618,9.74278344583903,9.08470685174546,1,0,1,1,0,3.066666667,1,0,2022
"KSSTID0232",3,0,1,1,0,0,55,21059.01,9.95513126052166,9.94192286118618,9.08470685174546,1,0,1,1,0,2.7,1,0,2022
"KSSTID0232",4,0,1,1,0,0,55,18700.33,9.83634992330821,9.95513126052166,9.08470685174546,1,0,1,1,0,3.166666667,1,0,2022
"KSSTID0232",5,0,1,1,0,0,55,9692.28,9.17918814090094,9.83634992330821,9.08470685174546,1,0,1,1,0,2.8,1,0,2022
"KSSTID0232",6,0,1,1,0,0,55,0,0,9.17918814090094,9.08470685174546,1,0,0,1,0,3.366666667,1,0,2023
"KSSTID0233",1,1,1,0,0,0,35,0,0,0,0,1,1,1,0,1,2.55,0,1,2021
"KSSTID0233",2,0,1,1,0,0,35,0,0,0,0,1,1,1,1,1,2.916666667,1,1,2022
